strategy,coin,timeframe,params,rr,risk_pct,trades,win_rate,net_profit_inr,final_capital_inr,max_dd_inr,max_dd_pct,profit_factor,expectancy,max_win_streak,max_loss_streak,sharpe,exposure
DOUBLE,SOL/USDT,1h,F7x2.0_S20x2.5,1:2,1.0,270,33.7,-2278.72,7721.28,3428.16,34.28,0.85,-8.44,6,8,-4.93,59.26
DOUBLE,SOL/USDT,1h,F7x2.0_S20x2.5,1:3,1.0,187,25.67,-1432.09,8567.91,2076.21,20.69,0.89,-7.66,3,12,-3.16,71.34
DOUBLE,SOL/USDT,1h,F7x2.0_S20x3.5,1:2,1.0,194,29.38,-3333.45,6666.55,3487.06,34.87,0.73,-17.18,4,13,-11.8,52.79
DOUBLE,SOL/USDT,1h,F7x2.0_S20x3.5,1:3,1.0,159,23.27,-2288.56,7711.44,2454.83,24.15,0.81,-14.39,4,14,-7.14,61.52
DOUBLE,SOL/USDT,1h,F7x2.0_S30x3.0,1:2,1.0,199,31.66,-2470.82,7529.18,2847.61,28.48,0.81,-12.42,3,16,-7.68,58.77
DOUBLE,SOL/USDT,1h,F7x2.0_S30x3.0,1:3,1.0,136,27.94,322.93,10322.93,1502.54,13.56,1.03,2.37,3,14,1.77,70.78
DOUBLE,SOL/USDT,1h,F7x2.5_S14x2.5,1:2,1.0,248,33.87,-2177.38,7822.62,2753.12,27.53,0.86,-8.78,4,9,-5.09,64.54
DOUBLE,SOL/USDT,1h,F7x2.5_S14x2.5,1:3,1.0,188,25.0,-2096.12,7903.88,2603.6,26.04,0.85,-11.15,4,13,-5.2,71.35
DOUBLE,SOL/USDT,1h,F7x2.5_S14x3.5,1:2,1.0,167,31.74,-2197.05,7802.95,2754.3,27.54,0.78,-13.16,5,10,-8.1,48.56
DOUBLE,SOL/USDT,1h,F7x2.5_S14x3.5,1:3,1.0,133,24.06,-1782.71,8217.29,2657.8,26.58,0.81,-13.4,3,12,-6.37,62.49
DOUBLE,SOL/USDT,1h,F7x2.5_S20x3.0,1:2,1.0,162,32.1,-1956.64,8043.36,2318.17,23.18,0.8,-12.08,5,10,-7.26,65.41
DOUBLE,SOL/USDT,1h,F7x2.5_S20x3.0,1:3,1.0,118,26.27,-652.84,9347.16,2151.61,21.52,0.92,-5.53,4,11,-1.97,75.78
DOUBLE,SOL/USDT,1h,F7x2.5_S30x2.5,1:2,1.0,268,32.84,-2855.95,7144.05,3966.01,38.66,0.82,-10.66,3,11,-6.67,60.51
DOUBLE,SOL/USDT,1h,F7x2.5_S30x2.5,1:3,1.0,198,24.24,-2529.9,7470.1,3027.87,29.97,0.82,-12.78,3,17,-6.31,70.18
DOUBLE,SOL/USDT,1h,F7x2.5_S30x3.5,1:2,1.0,146,27.4,-3352.92,6647.08,3427.23,34.02,0.64,-22.97,4,13,-16.52,58.43
DOUBLE,SOL/USDT,1h,F7x2.5_S30x3.5,1:3,1.0,111,25.23,-1098.21,8901.79,1535.63,14.95,0.87,-9.89,3,14,-4.25,69.7
DOUBLE,SOL/USDT,1h,F10x1.5_S14x3.0,1:2,1.0,239,36.4,-350.93,9649.07,1763.28,16.46,0.98,-1.47,5,9,-0.27,56.26
DOUBLE,SOL/USDT,1h,F10x1.5_S14x3.0,1:3,1.0,185,29.19,1134.87,11134.87,2451.95,20.83,1.08,6.13,3,12,3.32,65.15
DOUBLE,SOL/USDT,1h,F10x1.5_S20x2.5,1:2,1.0,290,34.48,-2129.89,7870.11,2854.71,27.15,0.88,-7.34,5,9,-4.13,53.09
DOUBLE,SOL/USDT,1h,F10x1.5_S20x2.5,1:3,1.0,222,27.48,-475.47,9524.53,2307.57,20.34,0.97,-2.14,4,15,-0.29,61.26
DOUBLE,SOL/USDT,1h,F10x1.5_S20x3.5,1:2,1.0,230,37.83,683.7,10683.7,1585.39,13.65,1.04,2.97,6,12,2.19,60.29
DOUBLE,SOL/USDT,1h,F10x1.5_S20x3.5,1:3,1.0,172,29.07,941.16,10941.16,2301.89,21.0,1.07,5.47,3,12,3.06,67.85
DOUBLE,SOL/USDT,1h,F10x1.5_S30x3.0,1:2,1.0,265,33.96,-2046.08,7953.92,2830.97,27.37,0.88,-7.72,4,11,-4.36,53.34
DOUBLE,SOL/USDT,1h,F10x1.5_S30x3.0,1:3,1.0,203,29.06,1183.59,11183.59,1994.21,19.19,1.08,5.83,3,10,3.18,61.5
DOUBLE,SOL/USDT,1h,F10x2.0_S14x2.5,1:2,1.0,232,32.33,-2668.88,7331.12,4368.45,37.69,0.83,-11.5,6,8,-7.15,60.84
DOUBLE,SOL/USDT,1h,F10x2.0_S14x2.5,1:3,1.0,153,27.45,-142.98,9857.02,2756.83,23.13,0.99,-0.93,3,11,0.28,71.24
DOUBLE,SOL/USDT,1h,F10x2.0_S14x3.5,1:2,1.0,187,33.16,-1690.73,8309.27,1874.32,18.41,0.87,-9.04,5,10,-5.11,50.82
DOUBLE,SOL/USDT,1h,F10x2.0_S14x3.5,1:3,1.0,156,27.56,21.14,10021.14,2300.88,18.77,1.0,0.14,4,11,0.77,58.01
DOUBLE,SOL/USDT,1h,F10x2.0_S20x3.0,1:2,1.0,189,35.98,-362.71,9637.29,1407.58,13.93,0.97,-1.92,4,6,-0.52,55.99
DOUBLE,SOL/USDT,1h,F10x2.0_S20x3.0,1:3,1.0,121,32.23,2624.76,12624.76,1292.52,10.28,1.27,21.69,3,10,9.08,68.98
DOUBLE,SOL/USDT,1h,F10x2.0_S30x2.5,1:2,1.0,276,31.88,-3356.17,6643.83,4388.56,41.44,0.8,-12.16,4,8,-8.03,58.61
DOUBLE,SOL/USDT,1h,F10x2.0_S30x2.5,1:3,1.0,182,25.82,-1181.35,8818.65,3345.76,28.8,0.92,-6.49,2,9,-2.49,72.01
DOUBLE,SOL/USDT,1h,F10x2.0_S30x3.5,1:2,1.0,192,32.29,-2097.49,7902.51,2810.86,27.1,0.83,-10.92,4,8,-6.5,49.09
DOUBLE,SOL/USDT,1h,F10x2.0_S30x3.5,1:3,1.0,149,28.19,457.19,10457.19,1729.99,16.2,1.04,3.07,3,11,2.06,59.17
DOUBLE,SOL/USDT,1h,F10x2.5_S14x3.0,1:2,1.0,146,32.88,-1340.78,8659.22,2578.36,24.36,0.86,-9.18,2,11,-5.11,65.99
DOUBLE,SOL/USDT,1h,F10x2.5_S14x3.0,1:3,1.0,109,22.02,-1998.27,8001.73,3014.31,29.03,0.75,-18.33,2,15,-9.31,74.75
DOUBLE,SOL/USDT,1h,F10x2.5_S20x2.5,1:2,1.0,232,36.21,-391.96,9608.04,2567.59,24.58,0.97,-1.69,6,10,-0.39,66.49
DOUBLE,SOL/USDT,1h,F10x2.5_S20x2.5,1:3,1.0,181,23.2,-2751.1,7248.9,3014.23,29.37,0.79,-15.2,4,19,-7.87,74.65
DOUBLE,SOL/USDT,1h,F10x2.5_S20x3.5,1:2,1.0,131,28.24,-2645.51,7354.49,3828.1,35.82,0.69,-20.19,4,17,-13.53,59.39
DOUBLE,SOL/USDT,1h,F10x2.5_S20x3.5,1:3,1.0,106,22.64,-1710.35,8289.65,2475.43,23.85,0.78,-16.14,2,17,-7.88,69.85
DOUBLE,SOL/USDT,1h,F10x2.5_S30x3.0,1:2,1.0,182,30.22,-2789.76,7210.24,3471.51,33.49,0.75,-15.33,3,11,-10.0,62.84
DOUBLE,SOL/USDT,1h,F10x2.5_S30x3.0,1:3,1.0,134,21.64,-2551.35,7448.65,3108.66,30.47,0.73,-19.04,2,16,-10.13,72.12
DOUBLE,SOL/USDT,1h,F14x1.5_S20x2.5,1:2,1.0,283,37.1,-264.39,9735.61,1771.36,16.72,0.99,-0.93,5,10,0.05,51.63
DOUBLE,SOL/USDT,1h,F14x1.5_S20x2.5,1:3,1.0,216,28.24,44.59,10044.59,2390.74,19.72,1.0,0.21,3,12,0.81,61.42
DOUBLE,SOL/USDT,1h,F14x1.5_S20x3.5,1:2,1.0,218,38.53,1233.06,11233.06,2718.31,20.09,1.08,5.66,6,11,3.55,60.65
DOUBLE,SOL/USDT,1h,F14x1.5_S20x3.5,1:3,1.0,172,29.65,1436.37,11436.37,1434.1,11.98,1.1,8.35,4,10,4.19,68.08
DOUBLE,SOL/USDT,1h,F14x1.5_S30x3.0,1:2,1.0,257,36.96,154.51,10154.51,2464.76,24.33,1.01,0.6,4,8,0.91,53.78
DOUBLE,SOL/USDT,1h,F14x1.5_S30x3.0,1:3,1.0,201,29.35,1414.07,11414.07,1514.51,11.71,1.08,7.04,3,11,3.65,62.11
DOUBLE,SOL/USDT,1h,F14x2.0_S20x2.5,1:2,1.0,251,35.06,-1293.18,8706.82,2554.16,24.82,0.92,-5.15,3,12,-2.56,55.37
DOUBLE,SOL/USDT,1h,F14x2.0_S20x2.5,1:3,1.0,204,24.51,-2396.58,7603.42,3714.59,33.95,0.84,-11.75,3,12,-5.66,62.66
DOUBLE,SOL/USDT,1h,F14x2.0_S20x3.5,1:2,1.0,184,33.15,-1669.95,8330.05,2149.44,20.71,0.86,-9.08,5,10,-5.13,50.02
DOUBLE,SOL/USDT,1h,F14x2.0_S20x3.5,1:3,1.0,152,26.32,-637.9,9362.1,1710.57,16.77,0.95,-4.2,3,14,-1.29,60.74
DOUBLE,SOL/USDT,1h,F14x2.0_S30x3.0,1:2,1.0,200,33.0,-1892.52,8107.48,2365.28,23.15,0.85,-9.46,4,9,-5.45,51.26
DOUBLE,SOL/USDT,1h,F14x2.0_S30x3.0,1:3,1.0,165,25.45,-1259.57,8740.43,2347.0,22.07,0.9,-7.63,3,13,-3.1,60.19
DOUBLE,SOL/USDT,1h,F14x2.5_S20x2.5,1:2,1.0,248,35.89,-662.56,9337.44,3022.69,28.91,0.96,-2.67,6,14,-0.99,65.95
DOUBLE,SOL/USDT,1h,F14x2.5_S20x2.5,1:3,1.0,157,24.84,-1601.12,8398.88,2828.01,27.53,0.86,-10.2,4,18,-4.54,78.09
DOUBLE,SOL/USDT,1h,F14x2.5_S20x3.5,1:2,1.0,135,30.37,-2121.83,7878.17,2558.62,25.13,0.76,-15.72,4,10,-9.81,44.02
DOUBLE,SOL/USDT,1h,F14x2.5_S20x3.5,1:3,1.0,121,23.14,-1806.89,8193.11,2599.76,24.87,0.81,-14.93,2,10,-7.23,51.51
DOUBLE,SOL/USDT,1h,F14x2.5_S30x3.0,1:2,1.0,191,32.46,-1974.66,8025.34,2218.5,21.66,0.85,-10.34,4,14,-6.06,59.77
DOUBLE,SOL/USDT,1h,F14x2.5_S30x3.0,1:3,1.0,131,26.72,-255.27,9744.73,2212.71,19.04,0.97,-1.95,3,14,-0.2,71.16
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S20x3.0,1:2,1.0,312,35.26,-2662.88,7337.12,3837.01,34.58,0.87,-8.53,4,9,-5.11,32.9
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S20x3.0,1:3,1.0,268,26.87,-1997.75,8002.25,4079.51,36.49,0.9,-7.45,3,15,-3.16,43.07
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S20x3.5,1:2,1.0,279,32.97,-3687.03,6312.97,4748.65,43.56,0.8,-13.21,3,10,-9.02,28.08
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S20x3.5,1:3,1.0,255,25.88,-2775.01,7224.99,4149.91,38.85,0.84,-10.88,3,11,-5.3,35.43
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S30x3.0,1:2,1.0,307,32.9,-3988.65,6011.35,5008.92,45.64,0.8,-12.99,3,11,-9.06,32.92
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S30x3.0,1:3,1.0,276,25.36,-3275.3,6724.7,5237.68,45.3,0.84,-11.87,4,13,-6.09,40.66
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S30x3.5,1:2,1.0,287,34.49,-2974.12,7025.88,4091.29,37.57,0.84,-10.36,3,10,-6.51,27.8
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.0_S30x3.5,1:3,1.0,254,26.38,-2358.85,7641.15,4624.5,41.15,0.87,-9.29,4,11,-4.25,35.25
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S20x3.0,1:2,1.0,335,35.22,-2837.52,7162.48,3982.88,36.6,0.86,-8.47,4,11,-5.16,34.13
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S20x3.0,1:3,1.0,285,27.37,-1693.78,8306.22,4018.75,36.17,0.92,-5.94,2,11,-2.32,43.29
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S20x3.5,1:2,1.0,292,31.85,-4361.17,5638.83,5047.08,47.23,0.75,-14.94,3,12,-10.97,27.83
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S20x3.5,1:3,1.0,263,25.86,-2817.57,7182.43,4296.22,39.77,0.85,-10.71,2,15,-5.22,35.05
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S30x3.0,1:2,1.0,322,33.85,-3548.36,6451.64,4248.12,39.95,0.82,-11.02,4,11,-7.29,32.71
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S30x3.0,1:3,1.0,283,26.15,-2733.2,7266.8,4512.99,41.08,0.86,-9.66,3,12,-4.57,40.63
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S30x3.5,1:2,1.0,305,33.11,-3881.56,6118.44,4626.22,43.34,0.79,-12.73,3,10,-8.84,28.19
TRIPLE,SOL/USDT,1h,F7x1.5_M14x2.5_S30x3.5,1:3,1.0,270,25.93,-2800.86,7199.14,4381.16,40.56,0.85,-10.37,3,10,-5.03,36.06
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.0_S30x3.0,1:2,1.0,302,33.11,-3803.29,6196.71,4853.64,44.11,0.81,-12.59,3,11,-8.63,32.47
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.0_S30x3.0,1:3,1.0,269,25.28,-3272.3,6727.7,4662.59,42.43,0.83,-12.16,4,13,-6.27,40.82
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.0_S30x3.5,1:2,1.0,276,34.78,-2639.33,7360.67,3840.2,34.57,0.86,-9.56,3,10,-5.82,28.03
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.0_S30x3.5,1:3,1.0,248,27.02,-1735.95,8264.05,4348.59,36.92,0.91,-7.0,5,13,-2.86,35.94
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.5_S30x3.0,1:2,1.0,327,33.33,-4039.65,5960.35,4874.22,44.99,0.8,-12.35,4,9,-8.62,33.53
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.5_S30x3.0,1:3,1.0,291,25.43,-3454.9,6545.1,4987.83,45.41,0.83,-11.87,3,11,-6.19,41.14
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.5_S30x3.5,1:2,1.0,300,33.67,-3577.88,6422.12,4457.16,41.45,0.81,-11.93,3,8,-7.99,28.43
TRIPLE,SOL/USDT,1h,F7x1.5_M20x2.5_S30x3.5,1:3,1.0,269,25.65,-3051.18,6948.82,4541.41,42.52,0.84,-11.34,3,9,-5.69,36.45
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S20x3.0,1:2,1.0,308,30.52,-5142.88,4857.12,5387.9,53.88,0.7,-16.7,4,10,-13.36,37.33
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S20x3.0,1:3,1.0,240,22.92,-4295.2,5704.8,4653.31,46.33,0.73,-17.9,3,11,-10.77,49.5
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S20x3.5,1:2,1.0,275,30.18,-4882.22,5117.78,4981.73,49.82,0.7,-17.75,5,9,-13.98,26.73
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S20x3.5,1:3,1.0,253,22.13,-4944.15,5055.85,5541.33,52.29,0.72,-19.54,3,10,-12.7,32.28
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S30x3.0,1:2,1.0,310,30.97,-4904.94,5095.06,5145.68,51.46,0.73,-15.82,6,9,-12.27,36.39
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S30x3.0,1:3,1.0,242,23.14,-4135.48,5864.52,4464.72,43.84,0.76,-17.09,3,11,-10.0,49.91
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S30x3.5,1:2,1.0,289,31.14,-4650.66,5349.34,4954.85,49.55,0.72,-16.09,4,11,-12.27,26.04
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.0_S30x3.5,1:3,1.0,270,21.11,-5576.17,4423.83,6185.05,58.32,0.7,-20.65,3,14,-14.5,32.75
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S20x3.0,1:2,1.0,297,30.64,-4928.68,5071.32,5082.99,50.83,0.7,-16.6,4,10,-13.0,36.67
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S20x3.0,1:3,1.0,228,24.12,-3440.44,6559.56,3759.51,37.27,0.78,-15.09,3,10,-8.21,48.6
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S20x3.5,1:2,1.0,248,27.42,-5454.51,4545.49,5484.04,54.84,0.62,-21.99,3,9,-18.88,24.95
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S20x3.5,1:3,1.0,230,20.87,-5085.77,4914.23,5174.41,51.33,0.68,-22.11,3,13,-14.88,30.32
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S30x3.0,1:2,1.0,289,29.76,-5101.23,4898.77,5138.66,51.39,0.69,-17.65,3,9,-14.1,35.95
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S30x3.0,1:3,1.0,231,22.08,-4490.52,5509.48,4544.91,45.25,0.72,-19.44,3,10,-12.0,48.34
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S30x3.5,1:2,1.0,262,28.63,-5249.6,4750.4,5469.75,54.7,0.64,-20.04,3,11,-16.64,24.33
TRIPLE,SOL/USDT,1h,F7x2.0_M14x2.5_S30x3.5,1:3,1.0,250,20.8,-5382.79,4617.21,5633.15,55.04,0.68,-21.53,3,14,-14.9,30.96
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.0_S30x3.0,1:2,1.0,303,32.01,-4293.74,5706.26,4567.33,45.67,0.77,-14.17,7,9,-10.26,36.3
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.0_S30x3.0,1:3,1.0,235,23.83,-3633.54,6366.46,4284.35,41.09,0.79,-15.46,3,11,-8.53,49.77
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.0_S30x3.5,1:2,1.0,273,31.87,-4102.4,5897.6,4554.07,45.54,0.75,-15.03,4,11,-10.83,25.57
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.0_S30x3.5,1:3,1.0,255,21.18,-5323.28,4676.72,6449.2,57.97,0.71,-20.88,3,14,-14.27,32.43
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.5_S30x3.0,1:2,1.0,294,30.95,-4765.11,5234.89,4999.92,50.0,0.72,-16.21,5,10,-12.42,35.38
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.5_S30x3.0,1:3,1.0,230,23.48,-3812.7,6187.3,4203.57,40.78,0.77,-16.58,4,11,-9.39,48.61
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.5_S30x3.5,1:2,1.0,252,30.16,-4620.68,5379.32,4905.91,49.06,0.69,-18.34,3,11,-14.11,24.03
TRIPLE,SOL/USDT,1h,F7x2.0_M20x2.5_S30x3.5,1:3,1.0,242,22.31,-4647.94,5352.06,5492.95,50.99,0.74,-19.21,3,11,-12.06,30.67
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S20x3.0,1:2,1.0,325,34.15,-3526.17,6473.83,4669.16,42.74,0.83,-10.85,5,15,-7.16,31.1
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S20x3.0,1:3,1.0,266,24.81,-3673.48,6326.52,4204.8,39.93,0.81,-13.81,3,13,-7.52,41.72
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S20x3.5,1:2,1.0,301,33.55,-3633.69,6366.31,4942.64,45.53,0.8,-12.07,4,11,-8.13,25.92
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S20x3.5,1:3,1.0,264,23.86,-4200.55,5799.45,4952.06,46.47,0.77,-15.91,3,15,-9.27,34.8
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S30x3.0,1:2,1.0,319,32.92,-4189.05,5810.95,5570.41,50.94,0.78,-13.13,4,17,-9.32,30.96
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S30x3.0,1:3,1.0,279,23.3,-4672.77,5327.23,5765.13,51.97,0.76,-16.75,4,17,-10.22,39.94
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S30x3.5,1:2,1.0,298,33.56,-3617.27,6382.73,4884.15,45.56,0.8,-12.14,4,15,-8.16,26.59
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.0_S30x3.5,1:3,1.0,263,23.95,-4055.4,5944.6,5737.49,50.38,0.78,-15.42,4,15,-8.8,35.33
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.5_S20x3.0,1:2,1.0,341,34.6,-3392.56,6607.44,4548.73,42.44,0.83,-9.95,4,10,-6.45,32.28
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.5_S20x3.0,1:3,1.0,283,26.15,-2828.72,7171.28,3490.55,33.16,0.86,-10.0,3,12,-4.81,41.38
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.5_S20x3.5,1:2,1.0,304,33.88,-3450.63,6549.37,4504.13,42.82,0.8,-11.35,4,11,-7.5,26.43
TRIPLE,SOL/USDT,1h,F10x1.5_M14x2.5_S20x3.5,1:3,1.0,264,25.0,-3288.1,6711.9,4009.57,38.12,0.82,-12.46,3,13,-6.43,35.15
SINGLE,SOL/USDT,4h,P7x1.5,1:2,1.0,97,30.93,-1257.92,8742.08,2152.14,20.39,0.81,-12.97,3,10,-7.53,69.09
SINGLE,SOL/USDT,4h,P7x1.5,1:3,1.0,78,20.51,-1894.95,8105.05,3020.14,27.52,0.69,-24.29,3,15,-13.03,73.93
SINGLE,SOL/USDT,4h,P7x2.0,1:2,1.0,74,29.73,-1107.5,8892.5,1671.28,15.82,0.8,-14.97,2,10,-8.77,69.02
SINGLE,SOL/USDT,4h,P7x2.0,1:3,1.0,48,22.92,-610.76,9389.24,2325.76,19.85,0.85,-12.72,4,9,-5.61,77.79
SINGLE,SOL/USDT,4h,P7x2.5,1:2,1.0,47,36.17,237.34,10237.34,1004.31,8.93,1.07,5.05,4,7,3.36,69.5
SINGLE,SOL/USDT,4h,P7x2.5,1:3,1.0,38,26.32,64.12,10064.12,1242.55,11.14,1.02,1.69,2,8,1.46,74.25
SINGLE,SOL/USDT,4h,P7x3.0,1:2,1.0,48,37.5,371.55,10371.55,680.23,6.19,1.11,7.74,3,5,4.78,64.09
SINGLE,SOL/USDT,4h,P7x3.0,1:3,1.0,41,29.27,490.6,10490.6,1237.04,10.99,1.15,11.97,2,9,5.86,73.72
SINGLE,SOL/USDT,4h,P7x3.5,1:2,1.0,41,34.15,-71.66,9928.34,1152.55,11.02,0.97,-1.75,2,9,-0.43,69.43
SINGLE,SOL/USDT,4h,P7x3.5,1:3,1.0,25,28.0,180.6,10180.6,473.12,4.52,1.1,7.22,2,4,3.87,83.61
SINGLE,SOL/USDT,4h,P10x1.5,1:2,1.0,108,31.48,-1235.68,8764.32,1983.99,19.13,0.83,-11.44,3,10,-6.54,71.85
SINGLE,SOL/USDT,4h,P10x1.5,1:3,1.0,66,27.27,182.72,10182.72,2014.42,18.91,1.04,2.77,5,13,1.95,79.16
SINGLE,SOL/USDT,4h,P10x2.0,1:2,1.0,97,30.93,-1170.68,8829.32,2745.6,24.04,0.83,-12.07,3,11,-6.91,65.41
SINGLE,SOL/USDT,4h,P10x2.0,1:3,1.0,64,26.56,-183.43,9816.57,2483.62,20.46,0.97,-2.87,3,9,-0.64,73.33
SINGLE,SOL/USDT,4h,P10x2.5,1:2,1.0,56,32.14,-510.46,9489.54,984.63,9.43,0.87,-9.11,3,6,-4.84,71.48
SINGLE,SOL/USDT,4h,P10x2.5,1:3,1.0,45,35.56,1724.22,11724.22,925.11,7.76,1.5,38.32,3,6,15.59,75.96
SINGLE,SOL/USDT,4h,P10x3.0,1:2,1.0,58,34.48,-89.95,9910.05,748.23,7.1,0.98,-1.55,3,6,-0.31,63.06
SINGLE,SOL/USDT,4h,P10x3.0,1:3,1.0,48,29.17,542.78,10542.78,1221.76,10.98,1.15,11.31,4,9,5.58,71.53
SINGLE,SOL/USDT,4h,P10x3.5,1:2,1.0,48,35.42,70.06,10070.06,729.97,7.0,1.02,1.46,3,6,1.38,62.72
SINGLE,SOL/USDT,4h,P10x3.5,1:3,1.0,31,22.58,-455.1,9544.9,959.29,9.29,0.82,-14.68,1,7,-6.5,78.15
SINGLE,SOL/USDT,4h,P14x1.5,1:2,1.0,135,35.56,-62.17,9937.83,1342.94,12.87,0.99,-0.46,4,9,0.31,67.01
SINGLE,SOL/USDT,4h,P14x1.5,1:3,1.0,79,34.18,2404.23,12404.23,937.7,8.65,1.4,30.43,3,6,12.44,79.18
SINGLE,SOL/USDT,4h,P14x2.0,1:2,1.0,83,37.35,600.39,10600.39,1300.92,12.26,1.11,7.23,5,8,4.5,70.05
SINGLE,SOL/USDT,4h,P14x2.0,1:3,1.0,59,35.59,2158.55,12158.55,967.87,8.28,1.49,36.59,3,7,14.85,76.26
SINGLE,SOL/USDT,4h,P14x2.5,1:2,1.0,48,31.25,-547.5,9452.5,1011.54,9.75,0.84,-11.41,3,6,-6.24,73.06
SINGLE,SOL/USDT,4h,P14x2.5,1:3,1.0,38,31.58,784.56,10784.56,983.46,8.42,1.26,20.65,3,8,9.29,78.22
SINGLE,SOL/USDT,4h,P14x3.0,1:2,1.0,48,33.33,-242.6,9757.4,1019.65,9.68,0.93,-5.05,2,6,-2.35,68.81
SINGLE,SOL/USDT,4h,P14x3.0,1:3,1.0,14,42.86,943.45,10943.45,433.81,4.22,2.07,67.39,2,4,26.19,92.72
SINGLE,SOL/USDT,4h,P14x3.5,1:2,1.0,47,38.3,483.65,10483.65,810.86,7.62,1.16,10.29,2,5,6.12,70.82
SINGLE,SOL/USDT,4h,P14x3.5,1:3,1.0,8,37.5,244.72,10244.72,432.94,4.21,1.46,30.59,1,4,0.0,96.85
SINGLE,SOL/USDT,4h,P20x1.5,1:2,1.0,135,32.59,-1143.63,8856.37,2236.66,21.1,0.87,-8.47,3,9,-4.62,67.67
SINGLE,SOL/USDT,4h,P20x1.5,1:3,1.0,95,32.63,2270.18,12270.18,1428.96,13.23,1.3,23.9,4,8,10.07,79.63
SINGLE,SOL/USDT,4h,P20x2.0,1:2,1.0,76,36.84,418.75,10418.75,1028.59,9.49,1.08,5.51,5,8,3.6,74.18
SINGLE,SOL/USDT,4h,P20x2.0,1:3,1.0,56,30.36,943.16,10943.16,1121.84,9.3,1.21,16.84,4,6,7.79,77.85
SINGLE,SOL/USDT,4h,P20x2.5,1:2,1.0,57,36.84,385.4,10385.4,1094.28,9.53,1.1,6.76,4,7,4.29,74.04
SINGLE,SOL/USDT,4h,P20x2.5,1:3,1.0,46,30.43,843.72,10843.72,1130.56,10.09,1.25,18.34,3,8,8.44,78.36
SINGLE,SOL/USDT,4h,P20x3.0,1:2,1.0,47,31.91,-429.16,9570.84,1239.19,11.46,0.87,-9.13,2,7,-4.81,69.79
SINGLE,SOL/USDT,4h,P20x3.0,1:3,1.0,39,33.33,1123.55,11123.55,1354.19,11.02,1.37,28.81,3,9,12.33,77.51
